location,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Mean Sea Level Pressure
unit,°C,%,hPa
level,2 m elevation corrected,2 m,MSL
resolution,hourly,hourly,hourly
aggregation,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Mean Sea Level Pressure [MSL]
20240419T2100,7.190245,89.59471,1015.0
20240419T2200,7.3702455,89.174866,1015.4
20240419T2300,7.150245,85.9679,1015.8
20240420T0000,6.4302454,85.03885,1016.6
20240420T0100,5.6802454,86.28285,1016.8
20240420T0200,5.270245,87.160164,1017.4
20240420T0300,5.0902452,85.84552,1017.7
20240420T0400,4.8002453,87.85672,1018.2
20240420T0500,4.8702455,87.989525,1018.8
20240420T0600,5.000245,86.38775,1019.7
20240420T0700,5.500245,83.422966,1020.4
20240420T0800,5.7002454,81.276566,1021.0
20240420T0900,6.0702453,81.50591,1021.3
20240420T1000,7.130245,77.21871,1022.3
20240420T1100,7.8002453,74.803665,1022.1
20240420T1200,8.370246,69.83319,1022.3
20240420T1300,8.540245,68.53992,1022.3
20240420T1400,8.990245,66.66678,1022.3
20240420T1500,8.830245,67.442245,1022.1
20240420T1600,8.280246,70.51323,1021.8
20240420T1700,7.5502453,74.33297,1021.9
20240420T1800,6.8402452,80.87151,1022.5
20240420T1900,5.710245,87.518196,1023.0
20240420T2000,5.0902452,90.48443,1023.6
20240420T2100,4.5902452,94.110405,1023.6
20240420T2200,4.2102456,95.636635,1023.6
20240420T2300,4.3302455,95.03416,1023.4
20240421T0000,3.7802453,94.8687,1022.8
20240421T0100,3.6202455,95.06295,1022.2
20240421T0200,3.8102455,94.33096,1021.7
20240421T0300,4.0402455,93.67549,1020.9
20240421T0400,4.3702455,92.177155,1020.4
20240421T0500,4.690245,88.78998,1020.3
20240421T0600,4.880245,87.74011,1020.2
20240421T0700,4.5602455,87.70555,1020.3
20240421T0800,4.8702455,89.12459,1020.4
20240421T0900,4.770245,88.73474,1020.5
20240421T1000,4.5402455,88.26922,1020.8
20240421T1100,5.3402452,82.33479,1020.8
20240421T1200,5.920245,77.56137,1020.8
20240421T1300,5.5802455,76.6703,1020.4
20240421T1400,6.2402453,76.294624,1020.4
20240421T1500,5.7002454,72.38944,1020.4
20240421T1600,6.2202454,66.36112,1020.3
20240421T1700,6.040245,68.42822,1020.3
20240421T1800,4.8102455,77.42324,1020.8
20240421T1900,3.9902453,86.82856,1021.6
20240421T2000,3.1302452,94.08669,1022.2
20240421T2100,2.4002454,97.48773,1022.1
20240421T2200,2.3902454,95.40528,1022.3
20240421T2300,2.1902454,96.43207,1022.0
20240422T0000,2.4402454,96.305016,1022.1
20240422T0100,2.7902455,95.28991,1021.5
20240422T0200,2.8402452,93.8655,1021.3
20240422T0300,3.0102453,93.00376,1021.2
20240422T0400,3.0902452,92.4098,1021.2
20240422T0500,2.9802456,92.73443,1021.1
20240422T0600,3.1402454,91.35628,1021.2
20240422T0700,3.8102455,87.875984,1021.2
20240422T0800,4.5802455,79.02501,1021.1
20240422T0900,5.3502455,72.3704,1020.9
20240422T1000,5.6802454,71.085236,1021.4
20240422T1100,6.130245,65.23598,1020.9
20240422T1200,6.3002453,63.815643,1020.4
20240422T1300,6.8202453,62.3324,1020.1
20240422T1400,7.1002455,61.052322,1019.8
20240422T1500,7.130245,61.4176,1019.4
20240422T1600,7.170245,62.14839,1019.2
20240422T1700,6.8102455,63.66224,1019.0
20240422T1800,6.0802455,68.38749,1019.0
20240422T1900,5.2002454,72.23451,1019.4
20240422T2000,4.690245,74.31786,1019.8
20240422T2100,4.0802455,76.78884,1019.7
20240422T2200,3.8202453,80.11186,1019.7
20240422T2300,3.1602454,82.55399,1019.7
20240423T0000,2.4902453,85.0879,1019.0
20240423T0100,2.4902453,85.336525,1018.7
20240423T0200,2.2102454,86.935425,1018.7
20240423T0300,1.8702455,88.82079,1018.4
20240423T0400,1.5002453,89.958374,1018.1
20240423T0500,1.4302454,90.0832,1018.1
20240423T0600,2.7302456,86.0532,1018.3
20240423T0700,4.0402455,81.02343,1018.3
20240423T0800,5.5502453,71.99242,1017.9
20240423T0900,6.7202454,68.086235,1017.5
20240423T1000,7.730245,61.169376,1017.4
20240423T1100,7.9702454,60.21709,1017.1
20240423T1200,8.520246,58.678143,1016.7
20240423T1300,8.8102455,58.03576,1016.4
20240423T1400,9.270246,55.726933,1015.9
20240423T1500,9.220245,54.037575,1015.6
20240423T1600,9.110246,54.362194,1015.8
20240423T1700,8.720245,56.35025,1015.9
20240423T1800,7.8202453,59.006596,1015.8
20240423T1900,6.480245,63.44158,1016.1
20240423T2000,4.9102454,73.6613,1016.3
20240423T2100,4.1202455,76.79609,1016.1
20240423T2200,2.9202452,80.90745,1016.5
20240423T2300,2.5002456,82.51724,1016.3
20240424T0000,1.7702454,83.32369,1015.9
20240424T0100,1.0202454,86.3467,1015.2
20240424T0200,0.9502454,86.52926,1015.0
20240424T0300,1.0502454,87.696175,1014.6
20240424T0400,1.2602453,87.84908,1014.3
20240424T0500,1.5002453,87.23423,1014.4
20240424T0600,3.3902454,82.28799,1014.2
20240424T0700,5.4102454,76.36393,1014.1
20240424T0800,6.5602455,72.61601,1013.6
20240424T0900,6.8002453,64.452515,1013.2
20240424T1000,6.9902453,55.627193,1013.4
20240424T1100,6.8202453,62.150578,1013.2
20240424T1200,6.540245,69.38813,1013.1
20240424T1300,6.960245,72.74835,1012.6
20240424T1400,6.960245,73.271164,1012.4
20240424T1500,6.4902453,72.44541,1012.0
20240424T1600,6.8402452,72.724365,1011.3
20240424T1700,6.2402453,73.81615,1011.3
20240424T1800,5.5802455,77.44657,1011.8
20240424T1900,4.750245,82.36775,1012.4
20240424T2000,4.5102453,84.613914,1013.0
20240424T2100,4.1202455,86.40798,1013.0
20240424T2200,4.0302453,88.342316,1012.8
20240424T2300,3.9102454,88.9659,1012.8
20240425T0000,3.7702456,89.592674,1012.7
20240425T0100,3.7402453,90.10552,1012.4
20240425T0200,3.7102456,90.10276,1012.1
20240425T0300,3.4802456,90.60077,1011.7
20240425T0400,3.6702452,90.877975,1011.9
20240425T0500,4.0602455,89.49222,1011.8
20240425T0600,4.4502454,88.133705,1012.2
20240425T0700,5.3502455,82.39514,1011.8
20240425T0800,6.630245,72.36961,1011.7
20240425T0900,7.4702454,64.52106,1011.0
20240425T1000,7.7002454,63.2824,1011.0
20240425T1100,8.170245,58.202923,1010.5
20240425T1200,8.720245,54.015778,1009.9
20240425T1300,9.420245,50.691223,1009.3
20240425T1400,9.950245,47.847385,1008.6
20240425T1500,10.400246,45.510506,1008.1
20240425T1600,10.530245,45.115837,1007.7
20240425T1700,10.300245,49.73517,1007.4
20240425T1800,8.280246,62.022526,1007.4
20240425T1900,5.2402453,73.78006,1007.6
20240425T2000,3.3502455,82.70188,1007.7
20240425T2100,2.6802454,89.746056,1007.7
20240425T2200,2.9102454,91.46868,1008.0
20240425T2300,2.8202453,92.056755,1007.6
20240426T0000,3.5202456,90.149895,1007.2
20240426T0100,4.3402452,87.74446,1006.9
20240426T0200,4.7802453,85.68536,1006.8
20240426T0300,4.9302454,86.010315,1006.7
20240426T0400,4.940245,85.64368,1006.9
20240426T0500,5.270245,85.86719,1006.9
20240426T0600,6.040245,86.63046,1007.4
20240426T0700,7.0702453,88.58763,1007.9
20240426T0800,8.140245,84.77319,1007.9
20240426T0900,8.970245,82.1523,1007.9
20240426T1000,10.070246,75.90304,1008.1
20240426T1100,11.0602455,70.838165,1007.9
20240426T1200,11.930245,67.418625,1007.9
20240426T1300,12.380245,68.22129,1007.7
20240426T1400,12.680245,68.144325,1007.6
20240426T1500,12.200245,70.823296,1007.3
20240426T1600,11.610246,75.90992,1007.5
20240426T1700,11.150246,78.97014,1007.4
20240426T1800,10.350245,82.90911,1007.5
20240426T1900,8.530246,92.538475,1007.9
20240426T2000,7.420245,96.38382,1008.1
20240426T2100,6.6002455,97.5634,1008.1
20240426T2200,5.880245,98.49822,1008.6
20240426T2300,5.3702455,98.4165,1008.8
20240427T0000,5.4702454,97.80091,1008.9
20240427T0100,5.460245,97.39037,1008.8
20240427T0200,5.5702453,96.646576,1008.8
20240427T0300,5.270245,96.09283,1009.0
20240427T0400,5.040245,95.947266,1008.8
20240427T0500,5.420245,95.359825,1009.0
20240427T0600,6.8502455,93.26434,1009.2
20240427T0700,9.580245,84.18996,1009.7
20240427T0800,12.450245,75.27999,1009.6
20240427T0900,14.770246,65.263565,1009.2
20240427T1000,16.430246,59.942814,1008.1
20240427T1100,17.990246,50.179092,1007.2
20240427T1200,19.380245,42.94628,1006.7
20240427T1300,20.440245,38.135612,1006.3
20240427T1400,20.640245,35.61697,1005.7
20240427T1500,21.010244,32.812637,1005.3
20240427T1600,20.850245,33.609726,1004.8
20240427T1700,20.020245,36.523987,1004.7
20240427T1800,18.110245,40.736805,1004.7
20240427T1900,15.210245,46.52824,1005.2
20240427T2000,13.450245,54.27189,1006.0
20240427T2100,12.570246,59.182995,1006.3
20240427T2200,12.190246,59.0027,1006.7
20240427T2300,11.940246,61.87163,1007.0
20240428T0000,11.140245,67.90581,1006.9
20240428T0100,10.8102455,72.33136,1007.5
20240428T0200,11.180245,74.02496,1007.6
20240428T0300,11.010245,76.541,1007.6
20240428T0400,10.840245,80.8975,1007.9
20240428T0500,10.960245,83.614655,1008.7
20240428T0600,11.030245,84.31041,1010.6
20240428T0700,11.540245,80.55689,1012.1
20240428T0800,11.970245,79.31281,1012.9
20240428T0900,12.780245,77.73114,1013.8
20240428T1000,13.910245,72.43071,1014.9
20240428T1100,13.600245,74.81899,1015.4
20240428T1200,13.170245,76.43594,1016.8
20240428T1300,12.960245,77.65469,1017.8
20240428T1400,12.850245,76.69415,1018.2
20240428T1500,12.790245,75.03228,1018.5
20240428T1600,12.530245,73.66529,1018.6
20240428T1700,12.290245,74.025635,1018.6
20240428T1800,11.700245,79.6513,1018.9
20240428T1900,11.480246,79.07546,1019.4
20240428T2000,11.050245,80.65106,1020.1
20240428T2100,10.850245,81.00996,1020.2
20240428T2200,9.620245,91.293106,1020.1
20240428T2300,9.460245,91.969765,1020.5
20240429T0000,9.200245,92.58278,1020.9
20240429T0100,9.160245,93.08801,1021.2
20240429T0200,9.080245,94.29976,1021.4
20240429T0300,8.750245,95.51606,1021.3
20240429T0400,8.740245,95.25468,1021.1
20240429T0500,9.0602455,94.62125,1021.1
20240429T0600,9.660245,94.39416,1021.4
20240429T0700,10.980246,90.10471,1021.7
20240429T0800,12.300245,84.12142,1021.5
20240429T0900,13.790245,77.89205,1021.4
20240429T1000,15.820246,66.434326,1021.2
20240429T1100,17.150246,61.93186,1020.6
20240429T1200,17.910246,61.654087,1020.2
20240429T1300,18.840246,58.77206,1019.8
20240429T1400,19.180244,58.69852,1019.2
20240429T1500,19.470245,58.84806,1018.8
20240429T1600,19.090246,60.344418,1018.5
20240429T1700,18.040245,64.20807,1018.2
20240429T1800,16.440247,70.18566,1018.1
20240429T1900,14.340245,78.08314,1018.3
20240429T2000,13.180245,84.057526,1018.6
20240429T2100,12.790245,85.03263,1018.5
20240429T2200,11.780245,89.08413,1018.2
20240429T2300,11.690246,89.016335,1018.1
20240430T0000,11.080245,91.09172,1018.1
20240430T0100,10.570246,91.8591,1018.1
20240430T0200,10.030245,92.447845,1018.0
20240430T0300,9.630245,92.547646,1017.6
20240430T0400,9.290245,91.76941,1017.3
20240430T0500,8.070246,94.70082,1017.2
20240430T0600,10.580245,90.13329,1017.1
20240430T0700,13.420245,81.42459,1017.0
20240430T0800,15.840245,72.21023,1016.6
20240430T0900,18.030245,65.240364,1015.9
20240430T1000,19.810246,60.1562,1015.0
20240430T1100,21.370245,55.41623,1014.2
20240430T1200,22.740246,50.887238,1013.3
20240430T1300,23.720245,46.5377,1012.6
20240430T1400,24.240246,45.099064,1011.9
20240430T1500,24.130245,45.429337,1011.0
20240430T1600,23.550245,47.71068,1010.8
20240430T1700,22.330246,53.89336,1010.4
20240430T1800,19.850245,64.14424,1010.0
20240430T1900,16.510246,77.69588,1010.0
20240430T2000,16.540245,75.42638,1009.8
20240430T2100,13.940246,85.33197,1009.7
20240430T2200,13.240245,83.447365,1010.0
20240430T2300,11.570246,88.22883,1009.7
20240501T0000,11.430245,90.99483,1009.3
20240501T0100,11.240245,90.91945,1009.1
20240501T0200,10.840245,93.12619,1008.6
20240501T0300,10.130245,94.09881,1008.2
20240501T0400,9.640245,95.03673,1007.9
20240501T0500,10.3102455,93.41037,1007.5
20240501T0600,12.460245,88.19294,1007.1
20240501T0700,15.180245,77.84969,1006.2
20240501T0800,17.600245,68.79941,1005.5
20240501T0900,19.840246,61.776974,1004.6
20240501T1000,21.630245,55.335857,1003.6
20240501T1100,23.170246,50.96788,1002.4
20240501T1200,24.440245,46.458435,1001.3
20240501T1300,25.500246,41.98294,1000.7
20240501T1400,26.070246,38.4497,999.9
20240501T1500,26.180244,37.944656,999.6
20240501T1600,25.270245,41.03441,999.6
20240501T1700,23.480246,48.360085,999.2
20240501T1800,21.070246,60.9329,999.2
20240501T1900,18.850245,67.61316,999.4
20240501T2000,17.580246,69.94463,999.8
20240501T2100,16.130245,73.722984,1000.1
20240501T2200,14.880245,84.035126,1000.5
20240501T2300,14.140245,87.06863,1000.5
20240502T0000,13.980246,89.56627,1000.4
20240502T0100,13.940246,93.79224,1000.5
20240502T0200,13.830245,95.09034,1000.6
20240502T0300,14.100245,95.78881,1000.6
20240502T0400,14.140245,94.233894,1000.4
20240502T0500,14.130245,93.494286,1000.4
20240502T0600,14.380245,91.62463,1000.5
20240502T0700,14.720245,88.68768,1000.4
20240502T0800,15.150246,85.12635,1000.3
20240502T0900,15.5602455,83.89333,1000.4
20240502T1000,15.870245,81.59054,1000.7
20240502T1100,14.860246,82.3801,1000.7
20240502T1200,13.820246,87.96611,1001.4
20240502T1300,12.660245,87.62302,1002.9
20240502T1400,12.100245,87.62776,1004.1
20240502T1500,12.100245,86.10732,1004.8
20240502T1600,12.230246,84.79684,1005.7
20240502T1700,11.840245,84.407906,1006.4
20240502T1800,11.490245,84.767715,1007.3
20240502T1900,11.220245,85.95349,1008.2
20240502T2000,11.120245,86.4107,1009.2
20240502T2100,10.970245,86.92459,1009.9
20240502T2200,10.780245,87.26024,1010.6
20240502T2300,10.580245,88.67621,1011.2
20240503T0000,10.370245,89.62739,1011.7
20240503T0100,10.170245,89.97714,1012.4
20240503T0200,10.010245,88.56299,1012.9
20240503T0300,9.800245,87.458824,1013.1
20240503T0400,9.760245,86.61915,1013.7
20240503T0500,9.880245,85.86306,1014.6
20240503T0600,10.230246,84.55974,1015.6
20240503T0700,10.470245,83.839264,1016.0
20240503T0800,10.910245,81.799164,1016.0
20240503T0900,11.410245,79.82562,1016.2
20240503T1000,12.350245,74.44325,1016.4
20240503T1100,12.930245,71.94784,1016.4
20240503T1200,13.740245,66.294014,1016.4
20240503T1300,14.360246,62.887394,1016.1
20240503T1400,14.330245,61.5949,1015.9
20240503T1500,14.550245,60.721077,1016.0
20240503T1600,14.520246,61.386753,1016.0
20240503T1700,14.270246,65.01705,1016.2
20240503T1800,13.290245,72.06657,1016.2
20240503T1900,11.110246,81.15809,1016.7
20240503T2000,9.930245,84.98918,1017.3
20240503T2100,9.0602455,88.412254,1017.3
20240503T2200,8.370246,92.527756,1017.8
20240503T2300,7.3102455,94.39952,1017.5
20240504T0000,6.150245,96.87178,1017.5
20240504T0100,6.3102455,95.87046,1017.1
20240504T0200,6.8902454,93.26689,1017.0
20240504T0300,7.5602455,91.64287,1016.6
20240504T0400,7.5102453,91.13152,1016.4
20240504T0500,7.7602453,89.832886,1016.5
20240504T0600,9.400246,87.899864,1016.5
20240504T0700,11.5602455,79.41286,1016.5
20240504T0800,13.350245,72.37345,1016.2
20240504T0900,14.680245,66.13958,1015.5
20240504T1000,15.920245,58.924046,1015.1
20240504T1100,17.020245,55.94585,1014.4
20240504T1200,17.600245,52.108112,1013.9
20240504T1300,18.180244,47.80436,1013.2
20240504T1400,18.610245,46.719765,1012.8
20240504T1500,18.730246,45.92293,1012.7
20240504T1600,18.700245,50.339977,1012.2
20240504T1700,17.970245,53.216232,1011.6
20240504T1800,16.560246,59.73053,1011.6
20240504T1900,15.170245,69.27508,1011.6
20240504T2000,14.470245,73.720314,1011.9
20240504T2100,14.330245,76.938095,1011.9
20240504T2200,14.700245,75.77026,1012.5
20240504T2300,14.050245,80.85905,1012.5
20240505T0000,13.630245,85.12735,1012.9
20240505T0100,13.370245,88.27618,1012.8
20240505T0200,13.050245,89.908455,1012.7
20240505T0300,13.020246,90.80753,1012.7
20240505T0400,13.210245,90.34025,1012.7
20240505T0500,13.350245,90.05162,1013.0
20240505T0600,13.850245,88.43648,1013.0
20240505T0700,14.400246,87.90301,1013.4
20240505T0800,15.420245,84.9322,1013.7
20240505T0900,16.180246,81.04335,1013.5
20240505T1000,17.130245,75.32663,1013.3
20240505T1100,18.340246,68.72175,1013.0
20240505T1200,19.370245,63.532078,1012.5
20240505T1300,20.350245,57.555424,1011.5
20240505T1400,20.660246,56.0118,1010.7
20240505T1500,20.590246,56.217804,1010.1
20240505T1600,20.570246,56.8887,1009.4
20240505T1700,19.390245,61.590534,1009.2
20240505T1800,17.430244,76.82471,1009.3
20240505T1900,15.980246,82.30554,1009.3
20240505T2000,14.900246,89.0532,1009.5
20240505T2100,14.380245,93.201225,1009.6
20240505T2200,14.110246,97.495636,1010.1
20240505T2300,13.870245,98.7096,1009.8
20240506T0000,13.660245,99.22519,1009.9
20240506T0100,13.450245,99.35356,1009.3
20240506T0200,13.160245,99.28611,1009.1
20240506T0300,13.090245,99.28552,1008.8
20240506T0400,13.140245,99.22073,1008.7
20240506T0500,13.260245,98.57244,1008.9
20240506T0600,13.670245,97.16707,1008.7
20240506T0700,14.210245,90.77333,1008.9
20240506T0800,13.930245,89.38479,1009.0
20240506T0900,13.490245,90.3016,1009.7
20240506T1000,13.770246,89.371666,1010.2
20240506T1100,13.780245,90.0254,1010.7
20240506T1200,14.110246,88.10919,1011.2
20240506T1300,14.540245,86.93522,1011.6
20240506T1400,14.480246,86.35676,1011.7
20240506T1500,14.630245,83.61695,1012.0
20240506T1600,14.180245,82.56708,1012.4
20240506T1700,13.830245,82.57732,1012.7
20240506T1800,13.170245,85.58943,1012.9
20240506T1900,13.320246,81.79464,1013.4
20240506T2000,12.090245,88.93177,1014.1
20240506T2100,11.590245,91.6817,1014.4
20240506T2200,11.440246,92.10375,1014.8
20240506T2300,11.350245,91.111534,1014.9
20240507T0000,10.970245,92.88318,1014.9
20240507T0100,10.760245,92.87042,1014.7
20240507T0200,10.5602455,94.37573,1014.9
20240507T0300,10.330245,95.13248,1014.7
20240507T0400,10.210245,94.99856,1014.8
20240507T0500,10.550245,94.375244,1015.0
20240507T0600,11.000245,93.32394,1015.4
20240507T0700,11.570246,90.51686,1016.0
20240507T0800,12.270246,86.53212,1016.4
20240507T0900,12.980246,85.28248,1016.5
20240507T1000,14.340245,84.75537,1016.7
20240507T1100,15.200245,82.587135,1016.7
20240507T1200,15.150246,81.8195,1016.8
20240507T1300,15.200245,81.23239,1016.8
20240507T1400,15.370245,80.77294,1016.7
20240507T1500,14.950245,81.522446,1016.7
20240507T1600,14.640245,84.062584,1016.9
20240507T1700,14.180245,86.555115,1017.3
20240507T1800,13.540245,89.768425,1018.0
20240507T1900,13.180245,90.69868,1018.4
20240507T2000,13.040245,91.11118,1019.2
20240507T2100,12.710245,91.51335,1019.5
20240507T2200,12.380245,91.9191,1019.9
20240507T2300,11.940246,91.58285,1020.5
20240508T0000,11.370245,92.53352,1021.0
20240508T0100,10.850245,92.93856,1020.9
20240508T0200,10.630245,93.99802,1021.3
20240508T0300,10.670245,94.25403,1021.6
20240508T0400,10.480246,94.30802,1022.3
20240508T0500,10.590245,93.86909,1022.8
20240508T0600,11.570246,90.63872,1023.4
20240508T0700,12.890245,82.84487,1023.7
20240508T0800,14.140245,75.47145,1023.8
20240508T0900,14.970245,70.17632,1023.7
20240508T1000,15.750245,61.263874,1023.8
20240508T1100,16.480246,55.082066,1023.7
20240508T1200,16.690245,54.16169,1023.6
20240508T1300,16.810246,53.453777,1023.5
20240508T1400,16.790245,53.118378,1023.5
20240508T1500,16.710245,55.82702,1023.7
20240508T1600,16.360247,57.836777,1024.0
20240508T1700,15.620245,63.054184,1024.2
20240508T1800,14.780245,66.11661,1024.5
20240508T1900,13.490245,70.45264,1025.1
20240508T2000,12.260245,76.0221,1025.7
20240508T2100,11.440246,80.92821,1025.9
20240508T2200,11.350245,83.49306,1026.1
20240508T2300,10.460245,87.94382,1025.8
20240509T0000,9.910245,89.89411,1025.4
20240509T0100,9.100245,92.00756,1025.5
20240509T0200,8.950245,92.62979,1025.5
20240509T0300,8.940246,92.94696,1025.0
20240509T0400,8.890245,93.00751,1025.1
20240509T0500,9.680245,92.04776,1025.5
20240509T0600,11.870245,85.85035,1025.7
20240509T0700,13.350245,82.29426,1025.5
20240509T0800,14.570246,77.131935,1025.1
20240509T0900,15.580245,71.920044,1024.7
20240509T1000,16.680244,67.15835,1024.6
20240509T1100,17.480246,63.953453,1024.2
20240509T1200,18.350245,61.6751,1023.8
20240509T1300,19.130245,58.921974,1023.3
20240509T1400,19.660246,56.697765,1022.5
20240509T1500,20.010244,55.586075,1022.2
20240509T1600,19.970245,55.131596,1021.8
20240509T1700,19.710245,55.583622,1021.5
20240509T1800,18.170246,62.00496,1021.6
20240509T1900,15.200245,70.60177,1021.6
20240509T2000,14.200245,73.67125,1022.1
20240509T2100,12.520246,80.316246,1022.3
20240509T2200,10.540245,87.89174,1021.9
20240509T2300,9.690246,90.491714,1021.9
20240510T0000,8.750245,92.48962,1021.9
20240510T0100,7.880245,94.62584,1021.7
20240510T0200,7.3502455,95.65111,1021.7
20240510T0300,6.8902454,96.56352,1021.7
20240510T0400,6.3202453,97.48682,1021.6
20240510T0500,7.9302454,94.17295,1021.8
20240510T0600,11.160245,85.83023,1022.1
20240510T0700,14.220245,74.374306,1022.2
20240510T0800,16.690245,65.294106,1021.8
20240510T0900,18.550245,60.09403,1021.8
20240510T1000,20.010244,54.517967,1021.4
20240510T1100,21.220245,50.311016,1021.0
20240510T1200,22.190245,47.62358,1020.6
20240510T1300,22.950245,45.801224,1020.1
20240510T1400,23.520245,44.450726,1019.5
20240510T1500,23.770245,42.625248,1019.1
20240510T1600,23.620245,41.95749,1018.7
20240510T1700,22.780245,46.495083,1018.6
